drugid1,drugid2
DB00796,DB00934
DB00934,DB00796
DB00796,DB04835
DB04835,DB00796
DB00796,DB00454
DB00454,DB00796
DB00796,DB00371
DB00371,DB00796
DB00796,DB00933
DB00933,DB00796
DB00796,DB00902
DB00902,DB00796
DB00796,DB00423
DB00423,DB00796
DB00796,DB00959
DB00959,DB00796
DB00796,DB01618
DB01618,DB00796
DB00796,DB00844
DB00844,DB00796
DB00796,DB01173
DB01173,DB00796
DB00796,DB00842
DB00842,DB00796
DB00796,DB00497
DB00497,DB00796
DB00796,DB09117
DB09117,DB00796
DB00796,DB00652
DB00652,DB00796
DB00796,DB00850
DB00850,DB00796
DB00796,DB00860
DB00860,DB00796
DB00796,DB00635
DB00635,DB00796
DB00796,DB00230
DB00230,DB00796
DB00796,DB00433
DB00433,DB00796
DB00796,DB00647
DB00647,DB00796
DB00796,DB06691
DB06691,DB00796
DB00796,DB00877
DB00877,DB00796
DB00796,PA166115361
PA166115361,DB00796
DB00796,DB09072
DB09072,DB00796
DB00796,Sodium salicylate
Sodium salicylate,DB00796
DB00796,DB00231
DB00231,DB00796
DB00796,DB06287
DB06287,DB00796
DB00796,DB04844
DB04844,DB00796
DB00796,DB00372
DB00372,DB00796
DB00796,DB01623
DB01623,DB00796
DB00796,DB00620
DB00620,DB00796
DB00796,DB00508
DB00508,DB00796
DB01246,DB00796
DB00796,DB01246
DB00796,DB00962
DB00962,DB00796
DB00106,DB09104
DB09104,DB00106
DB05812,DB09104
DB09104,DB05812
DB11703,DB09104
DB09104,DB11703
DB00414,DB09104
DB09104,DB00414
DB06288,DB09104
DB09104,DB06288
DB00261,DB09104
DB09104,DB00261
DB06216,DB09104
DB09104,DB06216
DB00637,DB09104
DB09104,DB00637
DB00335,DB09104
DB09104,DB00335
DB01076,DB09104
DB09104,DB01076
DB00207,DB09104
DB09104,DB00207
DB13997,DB09104
DB09104,DB13997
DB00542,DB09104
DB09104,DB00542
DB00195,DB09104
DB09104,DB00195
DB01128,DB09104
DB09104,DB01128
DB08875,DB09104
DB09104,DB08875
DB00521,DB09104
DB09104,DB00521
DB00604,DB09104
DB09104,DB00604
DB01211,DB09104
DB09104,DB01211
DB00845,DB09104
DB09104,DB00845
DB09104,DB01284
DB01284,DB09104
DB14726,DB09104
DB09104,DB14726
DB06699,DB09104
DB09104,DB06699
DB00266,DB09104
DB09104,DB00266
DB01396,DB09104
DB09104,DB01396
DB00204,DB09104
DB09104,DB00204
DB00757,DB09104
DB09104,DB00757
DB04855,DB09104
DB09104,DB04855
DB00450,DB09104
DB09104,DB00450
DB00625,DB09104
DB09104,DB00625
DB00584,DB09104
DB09104,DB00584
DB11718,DB09104
DB09104,DB11718
DB11986,DB09104
DB09104,DB11986
DB00199,DB09104
DB09104,DB00199
DB00927,DB09104
DB09104,DB00927
Ferrous sulfate,DB09104
DB09104,Ferrous sulfate
DB11796,DB09104
DB09104,DB11796
DB01016,DB09104
DB09104,DB01016
DB00889,DB09104
DB09104,DB00889
DB00801,DB09104
DB09104,DB00801
DB04946,DB09104
DB09104,DB04946
DB00762,DB09104
DB09104,DB00762
DB01259,DB09104
DB09104,DB01259
DB12825,DB09104
DB09104,DB12825
DB01235,DB09104
DB09104,DB01235
DB01583,DB09104
DB09104,DB01583
DB09104,DB00358
DB00358,DB09104
DB09104,DB00902
DB00902,DB09104
DB09104,DB00370
DB00370,DB09104
DB09104,DB00691
DB00691,DB09104
DB09104,DB04861
DB04861,DB09104
DB09104,DB11828
DB11828,DB09104
DB09104,DB04868
DB04868,DB09104
DB09104,DB09330
DB09330,DB09104
DB09104,DB00526
DB00526,DB09104
DB09104,DB06603
DB06603,DB09104
DB09104,DB00556
DB00556,DB09104
DB09104,DB05316
DB05316,DB09104
DB09104,DB01100
DB01100,DB09104
DB09104,DB08901
DB08901,DB09104
DB09104,DB01087
DB01087,DB09104
DB09104,DB01131
DB01131,DB09104
DB09104,DB01182
DB01182,DB09104
DB09104,DB00818
DB00818,DB09104
DB09104,DB00205
DB00205,DB09104
DB09104,DB01589
DB01589,DB09104
DB09104,DB00881
DB00881,DB09104
DB09104,DB00178
DB00178,DB09104
DB09104,Ranitidine bismuth citrate
Ranitidine bismuth citrate,DB09104
DB09104,DB11730
DB11730,DB09104
DB09104,DB06176
DB06176,DB09104
DB09104,DB01236
DB01236,DB09104
DB09104,Sodium salicylate
Sodium salicylate,DB09104
DB09104,DB01268
DB01268,DB09104
DB09104,DB04844
DB04844,DB09104
DB09104,DB00519
DB00519,DB09104
DB09104,DB00656
DB00656,DB09104
DB09104,DB12245
DB12245,DB09104
DB09104,DB06825
DB06825,DB09104
DB09104,DB03904
DB03904,DB09104
DB09104,DB00313
DB00313,DB09104
DB09104,DB05294
DB05294,DB09104
DB09104,DB00862
DB00862,DB09104
DB09104,DB08881
DB08881,DB09104
DB09104,DB08828
DB08828,DB09104
DB09104,DB00943
DB00943,DB09104
DB00284,DB12483
DB12483,DB00284
DB00414,DB12483
DB12483,DB00414
DB06203,DB12483
DB12483,DB06203
DB00993,DB12483
DB12483,DB00993
DB00672,DB12483
DB12483,DB00672
DB00242,DB12483
DB12483,DB00242
DB12483,DB08826
DB08826,DB12483
DB12483,DB11718
DB11718,DB12483
DB12483,DB08868
DB08868,DB12483
DB12483,DB09265
DB09265,DB12483
DB12483,DB00491
DB00491,DB12483
DB12483,DB14219
DB14219,DB12483
DB12483,DB11793
DB11793,DB12483
DB12483,DB01132
DB01132,DB12483
DB12483,DB01278
DB01278,DB12483
DB12483,DB13928
DB13928,DB12483
DB12483,DB14218
DB14218,DB12483
DB12483,DB00839
DB00839,DB12483
DB12483,DB01124
DB01124,DB12483
DB12483,DB01610
DB01610,DB12483
DB12483,DB00495
DB00495,DB12483
DB00284,DB05109
DB05109,DB00284
DB11363,DB05109
DB05109,DB11363
DB06403,DB05109
DB05109,DB06403
DB00995,DB05109
DB05109,DB00995
DB09121,DB05109
DB05109,DB09121
DB00542,DB05109
DB05109,DB00542
DB00963,DB05109
DB05109,DB00963
DB00766,DB05109
DB05109,DB00766
DB08826,DB05109
DB05109,DB08826
DB00900,DB05109
DB05109,DB00900
DB11986,DB05109
DB05109,DB11986
DB00330,DB05109
DB05109,DB00330
DB00609,DB05109
DB05109,DB00609
DB00926,DB05109
DB05109,DB00926
DB04854,DB05109
DB05109,DB04854
DB00573,DB05109
DB05109,DB00573
DB01185,DB05109
DB05109,DB01185
DB00492,DB05109
DB05109,DB00492
DB09276,DB05109
DB05109,DB09276
DB00365,DB05109
DB05109,DB00365
DB09115,DB05109
DB05109,DB09115
DB01322,DB05109
DB05109,DB01322
DB01235,DB05109
DB05109,DB01235
DB01137,DB05109
DB05109,DB01137
DB12130,DB05109
DB05109,DB12130
DB12674,DB05109
DB05109,DB12674
DB13985,DB05109
DB05109,DB13985
DB08932,DB05109
DB05109,DB08932
DB00660,DB05109
DB05109,DB00660
DB06710,DB05109
DB05109,DB06710
DB05528,DB05109
DB05109,DB05528
DB00691,DB05109
DB05109,DB00691
DB00218,DB05109
DB05109,DB00218
DB13169,DB05109
DB05109,DB13169
DB11793,DB05109
DB05109,DB11793
DB00698,DB05109
DB05109,DB00698
DB01132,DB05109
DB05109,DB01132
DB00339,DB05109
DB05109,DB00339
DB00881,DB05109
DB05109,DB00881
DB00178,DB05109
DB05109,DB00178
DB00740,DB05109
DB05109,DB00740
DB12834,DB05109
DB05109,DB12834
DB15685,DB05109
DB05109,DB15685
DB06718,DB05109
DB05109,DB06718
DB01299,DB05109
DB05109,DB01299
DB00605,DB05109
DB05109,DB00605
DB01265,DB05109
DB05109,DB01265
DB14218,DB05109
DB05109,DB14218
DB06212,DB05109
DB05109,DB06212
DB05109,DB00519
DB00519,DB05109
DB05109,DB01157
DB01157,DB05109
DB05109,DB00685
DB00685,DB05109
DB05109,DB01610
DB01610,DB05109
DB05109,DB00943
DB00943,DB05109
DB11703,DB00495
DB00495,DB11703
DB00404,DB00495
DB00495,DB00404
DB14681,DB00495
DB00495,DB14681
DB08826,DB00495
DB00495,DB08826
DB00900,DB00495
DB00495,DB00900
DB11952,DB00495
DB00495,DB11952
DB00754,DB00495
DB00495,DB00754
DB00801,DB00495
DB00495,DB00801
DB00848,DB00495
DB00495,DB00848
DB01356,DB00495
DB00495,DB01356
DB00186,DB00495
DB00495,DB00186
DB12674,DB00495
DB00495,DB12674
DB13985,DB00495
DB00495,DB13985
DB00683,DB00495
DB00495,DB00683
DB05528,DB00495
DB00495,DB05528
DB11793,DB00495
DB00495,DB11793
DB01083,DB00495
DB00495,DB01083
DB09330,DB00495
DB00495,DB09330
DB00738,DB00495
DB00495,DB00738
DB12615,DB00495
DB00495,DB12615
DB06810,DB00495
DB00495,DB06810
DB11730,DB00495
DB00495,DB11730
DB06176,DB00495
DB00495,DB06176
DB11942,DB00495
DB00495,DB11942
DB01265,DB00495
DB00495,DB01265
DB00231,DB00495
DB00495,DB00231
DB01157,DB00495
DB00495,DB01157
DB00791,DB00495
DB00495,DB00791
DB01125,DB01327
DB01327,DB01125
DB01327,DB00442
DB00442,DB01327
DB01612,DB00956
DB00956,DB01612
DB00673,DB00956
DB00956,DB00673
DB00335,DB00956
DB00956,DB00335
DB01574,DB00956
DB00956,DB01574
DB00719,DB00956
DB00956,DB00719
DB11817,DB00956
DB00956,DB11817
DB00542,DB00956
DB00956,DB00542
DB00195,DB00956
DB00956,DB00195
DB00612,DB00956
DB00956,DB00612
DB12267,DB00956
DB00956,DB12267
DB00956,DB11186
DB11186,DB00956
DB00521,DB00956
DB00956,DB00521
DB01136,DB00956
DB00956,DB01136
DB14879,DB00956
DB00956,DB14879
DB04837,DB00956
DB00956,DB04837
DB08936,DB00956
DB00956,DB08936
DB00856,DB00956
DB00956,DB00856
DB00537,DB00956
DB00956,DB00537
DB01089,DB00956
DB00956,DB01089
DB00590,DB00956
DB00956,DB00590
DB00366,DB00956
DB00956,DB00366
DB11952,DB00956
DB00956,DB11952
DB11979,DB00956
DB00956,DB11979
DB00584,DB00956
DB00956,DB00584
DB11718,DB00956
DB00956,DB11718
DB00876,DB00956
DB00956,DB00876
DB00199,DB00956
DB00956,DB00199
DB06414,DB00956
DB00956,DB06414
DB00800,DB00956
DB00956,DB00800
DB00492,DB00956
DB00956,DB00492
DB12010,DB00956
DB00956,DB12010
DB00400,DB00956
DB00956,DB00400
DB00629,DB00956
DB00956,DB00629
DB01275,DB00956
DB00956,DB01275
DB00956,DB00224
DB00224,DB00956
DB00956,DB16024
DB16024,DB00956
DB00956,DB01362
DB01362,DB00956
DB00956,DB08947
DB08947,DB00956
DB00956,DB01029
DB01029,DB00956
DB00956,DB06636
DB06636,DB00956
DB00956,DB00883
DB00883,DB00956
DB00956,DB01020
DB01020,DB00956
DB00956,DB01322
DB01322,DB00956
DB00956,DB12825
DB12825,DB00956
DB00956,DB00678
DB00678,DB00956
DB00956,DB15779
DB15779,DB00956
DB00956,DB00902
DB00902,DB00956
DB00956,DB00968
DB00968,DB00956
DB00956,DB01578
DB01578,DB00956
DB00956,DB00350
DB00350,DB00956
DB00956,DB00691
DB00691,DB00956
DB00956,DB01203
DB01203,DB00956
DB00956,DB00607
DB00607,DB00956
DB00956,DB04861
DB04861,DB00956
DB00956,DB00401
DB00401,DB00956
DB00956,DB00727
DB00727,DB00956
DB00956,DB00325
DB00325,DB00956
DB00956,DB11632
DB11632,DB00956
DB00956,DB01619
DB01619,DB00956
DB00956,DB00692
DB00692,DB00956
DB00956,DB00457
DB00457,DB00956
DB00956,DB06691
DB06691,DB00956
DB00956,DB00881
DB00881,DB00956
DB00956,DB00178
DB00178,DB00956
DB00956,DB15685
DB15685,DB00956
DB00956,DB00203
DB00203,DB00956
DB00956,DB06207
DB06207,DB00956
DB00956,DB00706
DB00706,DB00956
DB00956,DB00966
DB00966,DB00956
DB00956,DB14218
DB14218,DB00956
DB00956,DB01162
DB01162,DB00956
DB00956,DB04844
DB04844,DB00956
DB00956,DB00373
DB00373,DB00956
DB00956,DB00519
DB00519,DB00956
DB00956,DB11915
DB11915,DB00956
DB00956,DB00177
DB00177,DB00956
DB00701,DB00611
DB00611,DB00701
DB01612,DB00611
DB00611,DB01612
DB00673,DB00611
DB00611,DB00673
DB00335,DB00611
DB00611,DB00335
DB01574,DB00611
DB00611,DB01574
DB00719,DB00611
DB00611,DB00719
DB11817,DB00611
DB00611,DB11817
DB00542,DB00611
DB00611,DB00542
DB01244,DB00611
DB00611,DB01244
DB00195,DB00611
DB00611,DB00195
DB00612,DB00611
DB00611,DB00612
DB12267,DB00611
DB00611,DB12267
DB00611,DB11186
DB11186,DB00611
DB00611,DB00521
DB00521,DB00611
DB00611,DB01136
DB01136,DB00611
DB00611,DB06119
DB06119,DB00611
DB00611,DB04837
DB04837,DB00611
DB00611,DB08936
DB08936,DB00611
DB00611,DB00856
DB00856,DB00611
DB00611,DB00537
DB00537,DB00611
DB00611,DB01211
DB01211,DB00611
DB00611,DB09065
DB09065,DB00611
DB00611,DB01089
DB01089,DB00611
DB00611,DB01234
DB01234,DB00611
DB00611,DB00590
DB00590,DB00611
DB00611,DB04855
DB04855,DB00611
DB00611,DB11979
DB11979,DB00611
DB00611,DB00584
DB00584,DB00611
DB00611,DB00876
DB00876,DB00611
DB00611,DB00199
DB00199,DB00611
DB00611,DB06414
DB06414,DB00611
DB00611,DB01023
DB01023,DB00611
DB00611,DB00800
DB00800,DB00611
DB00611,DB00492
DB00492,DB00611
DB00611,DB00400
DB00400,DB00611
DB00611,DB00629
DB00629,DB00611
DB00611,DB01275
DB01275,DB00611
DB00611,DB01181
DB01181,DB00611
DB00611,DB00619
DB00619,DB00611
DB00611,DB00224
DB00224,DB00611
DB00611,DB16024
DB16024,DB00611
DB00611,DB01362
DB01362,DB00611
DB00611,DB08947
DB08947,DB00611
DB00611,DB01029
DB01029,DB00611
DB00611,DB06636
DB06636,DB00611
DB00611,DB00883
DB00883,DB00611
DB00611,DB01020
DB01020,DB00611
DB00611,DB01167
DB01167,DB00611
DB00611,DB01322
DB01322,DB00611
DB00611,DB01026
DB01026,DB00611
DB00611,DB00598
DB00598,DB00611
DB00611,DB00836
DB00836,DB00611
DB00611,DB12130
DB12130,DB00611
DB00611,DB00678
DB00678,DB00611
DB00611,DB15779
DB15779,DB00611
DB00611,DB00902
DB00902,DB00611
DB00611,DB00264
DB00264,DB00611
DB00611,DB01578
DB01578,DB00611
DB00611,DB01388
DB01388,DB00611
DB00611,DB01110
DB01110,DB00611
DB00611,DB00350
DB00350,DB00611
DB00611,DB00648
DB00648,DB00611
DB00611,DB00745
DB00745,DB00611
DB00611,DB00691
DB00691,DB00611
DB00611,DB01203
DB01203,DB00611
DB00611,DB00607
DB00607,DB00611
DB00611,DB04861
DB04861,DB00611
DB00611,DB00220
DB00220,DB00611
DB00611,DB00401
DB00401,DB00611
DB00611,DB00727
DB00727,DB00611
DB00611,DB00325
DB00325,DB00611
DB00611,DB11632
DB11632,DB00611
DB00611,DB04911
DB04911,DB00611
DB00611,DB01619
DB01619,DB00611
DB00611,DB00692
DB00692,DB00611
DB00611,DB06209
DB06209,DB00611
DB00611,DB00457
DB00457,DB00611
DB00611,DB00571
DB00571,DB00611
DB00611,DB00881
DB00881,DB00611
DB00611,DB00178
DB00178,DB00611
DB00611,DB11730
DB11730,DB00611
DB00611,DB01201
DB01201,DB00611
DB00611,DB00503
DB00503,DB00611
DB00611,DB01232
DB01232,DB00611
DB00611,DB00203
DB00203,DB00611
DB00611,DB06207
DB06207,DB00611
DB00611,DB00489
DB00489,DB00611
DB00611,DB01138
DB01138,DB00611
DB00611,DB00706
DB00706,DB00611
DB00611,DB00966
DB00966,DB00611
DB00611,DB14218
DB14218,DB00611
DB00611,DB01162
DB01162,DB00611
DB00611,DB04844
DB04844,DB00611
DB00611,DB00373
DB00373,DB00611
DB00611,DB00519
DB00519,DB00611
DB00611,DB00792
DB00792,DB00611
DB00611,DB00197
DB00197,DB00611
DB00611,DB13179
DB13179,DB00611
DB00611,DB11915
DB11915,DB00611
DB00611,DB00177
DB00177,DB00611
DB00611,DB08881
DB08881,DB00611
DB00611,DB00661
DB00661,DB00611
DB01125,DB00672
DB00672,DB01125
DB00865,DB00672
DB00672,DB00865
DB12267,DB00672
DB00672,DB12267
DB00963,DB00672
DB00672,DB00963
DB06724,DB00672
DB00672,DB06724
DB00521,DB00672
DB00672,DB00521
DB06119,DB00672
DB00672,DB06119
DB00672,DB00575
DB00575,DB00672
DB00672,DB01284
DB01284,DB00672
DB00672,DB01089
DB01089,DB00672
DB00672,DB01191
DB01191,DB00672
DB00672,DB15825
DB15825,DB00672
DB00672,DB00584
DB00584,DB00672
DB00672,DB01364
DB01364,DB00672
DB00672,DB00199
DB00199,DB00672
DB00672,DB01196
DB01196,DB00672
DB00672,D03IUY
D03IUY,DB00672
DB00672,DB00609
DB00609,DB00672
DB00672,DB00927
DB00927,DB00672
DB00672,DB00574
DB00574,DB00672
DB00672,DB14570
DB14570,DB00672
DB00672,DB05039
DB05039,DB00672
DB00672,DB01064
DB01064,DB00672
DB00672,DB01167
DB01167,DB00672
DB00672,DB08820
DB08820,DB00672
DB00672,DB12130
DB12130,DB00672
DB00672,DB08938
DB08938,DB00672
DB00672,DB00579
DB00579,DB00672
DB00672,DB01365
DB01365,DB00672
DB00672,DB00816
DB00816,DB00672
DB00672,DB00610
DB00610,DB00672
DB00672,DB00902
DB00902,DB00672
DB00672,DB00723
DB00723,DB00672
DB00672,DB00691
DB00691,DB00672
DB00672,DB02701
DB02701,DB00672
DB00672,DB00348
DB00348,DB00672
DB00672,DB00368
DB00368,DB00672
DB00672,DB01083
DB01083,DB00672
DB00672,DB00776
DB00776,DB00672
DB00672,DB00397
DB00397,DB00672
DB00672,DB00777
DB00777,DB00672
DB00672,DB00647
DB00647,DB00672
DB00672,DB00881
DB00881,DB00672
DB00672,DB00178
DB00178,DB00672
DB00672,Ranitidine bismuth citrate
Ranitidine bismuth citrate,DB00672
DB00672,DB01201
DB01201,DB00672
DB00672,DB00867
DB00867,DB00672
DB00672,DB00938
DB00938,DB00672
DB00672,DB01390
DB01390,DB00672
DB00672,DB09154
DB09154,DB00672
DB00672,Sodium salicylate
Sodium salicylate,DB00672
DB00672,DB00519
DB00519,DB00672
DB00672,DB00067
DB00067,DB00672
DB00672,DB00460
DB00460,DB00672
DB00672,DB06684
DB06684,DB00672
DB00106,D0OT0O
D0OT0O,DB00106
DB05812,D0OT0O
D0OT0O,DB05812
DB13868,D0OT0O
D0OT0O,DB13868
DB00640,D0OT0O
D0OT0O,DB00640
D0OT0O,DB01001
DB01001,D0OT0O
DB00630,D0OT0O
D0OT0O,DB00630
DB00346,D0OT0O
D0OT0O,DB00346
DB11640,D0OT0O
D0OT0O,DB11640
DB01143,D0OT0O
D0OT0O,DB01143
DB00479,D0OT0O
D0OT0O,DB00479
DB01118,D0OT0O
D0OT0O,DB01118
DB06288,D0OT0O
D0OT0O,DB06288
DB00321,D0OT0O
D0OT0O,DB00321
DB00543,D0OT0O
D0OT0O,DB00543
DB00681,D0OT0O
D0OT0O,DB00681
DB00261,D0OT0O
D0OT0O,DB00261
DB11901,D0OT0O
D0OT0O,DB11901
DB00714,D0OT0O
D0OT0O,DB00714
DB01274,D0OT0O
D0OT0O,DB01274
DB01238,D0OT0O
D0OT0O,DB01238
DB01169,D0OT0O
D0OT0O,DB01169
DB06216,D0OT0O
D0OT0O,DB06216
DB00637,D0OT0O
D0OT0O,DB00637
DB00289,D0OT0O
D0OT0O,DB00289
DB00207,D0OT0O
D0OT0O,DB00207
DB01014,D0OT0O
D0OT0O,DB01014
DB00394,D0OT0O
D0OT0O,DB00394
DB08903,D0OT0O
D0OT0O,DB08903
DB01244,D0OT0O
D0OT0O,DB01244
DB00443,D0OT0O
D0OT0O,DB00443
DB01128,D0OT0O
D0OT0O,DB01128
DB09020,D0OT0O
D0OT0O,DB09020
DB00901,D0OT0O
D0OT0O,DB00901
DB06616,D0OT0O
D0OT0O,DB06616
DB00887,D0OT0O
D0OT0O,DB00887
DB00921,D0OT0O
D0OT0O,DB00921
DB01156,D0OT0O
D0OT0O,DB01156
DB08875,D0OT0O
D0OT0O,DB08875
DB09063,D0OT0O
D0OT0O,DB09063
DB00608,D0OT0O
D0OT0O,DB00608
DB00477,D0OT0O
D0OT0O,DB00477
DB00369,D0OT0O
D0OT0O,DB00369
DB00827,D0OT0O
D0OT0O,DB00827
DB00537,D0OT0O
D0OT0O,DB00537
DB00604,D0OT0O
D0OT0O,DB00604
DB00515,D0OT0O
D0OT0O,DB00515
DB00215,D0OT0O
D0OT0O,DB00215
DB01211,D0OT0O
D0OT0O,DB01211
DB00631,D0OT0O
D0OT0O,DB00631
DB00845,D0OT0O
D0OT0O,DB00845
DB01242,D0OT0O
D0OT0O,DB01242
DB00363,D0OT0O
D0OT0O,DB00363
DB14681,D0OT0O
D0OT0O,DB14681
D0OT0O,DB01284
DB01284,D0OT0O
DB08865,D0OT0O
D0OT0O,DB08865
DB00091,D0OT0O
D0OT0O,DB00091
DB01254,D0OT0O
D0OT0O,DB01254
DB00694,D0OT0O
D0OT0O,DB00694
DB01609,D0OT0O
D0OT0O,DB01609
DB11921,D0OT0O
D0OT0O,DB11921
DB06699,D0OT0O
D0OT0O,DB06699
DB11943,D0OT0O
D0OT0O,DB11943
DB01151,D0OT0O
D0OT0O,DB01151
DB12161,D0OT0O
D0OT0O,DB12161
DB01234,D0OT0O
D0OT0O,DB01234
DB05351,D0OT0O
D0OT0O,DB05351
DB00271,D0OT0O
D0OT0O,DB00271
DB00280,D0OT0O
D0OT0O,DB00280
DB00204,D0OT0O
D0OT0O,DB00204
DB00757,D0OT0O
D0OT0O,DB00757
DB00843,D0OT0O
D0OT0O,DB00843
DB01142,D0OT0O
D0OT0O,DB01142
DB00997,D0OT0O
D0OT0O,DB00997
DB04855,D0OT0O
D0OT0O,DB04855
DB00450,D0OT0O
D0OT0O,DB00450
DB00625,D0OT0O
D0OT0O,DB00625
DB11718,D0OT0O
D0OT0O,DB11718
DB00467,D0OT0O
D0OT0O,DB00467
DB00442,D0OT0O
D0OT0O,DB00442
DB11986,D0OT0O
D0OT0O,DB11986
DB08899,D0OT0O
D0OT0O,DB08899
DB00445,D0OT0O
D0OT0O,DB00445
DB08871,D0OT0O
D0OT0O,DB08871
DB00199,D0OT0O
D0OT0O,DB00199
DB01175,D0OT0O
D0OT0O,DB01175
DB00736,D0OT0O
D0OT0O,DB00736
DB12865,D0OT0O
D0OT0O,DB12865
DB00903,D0OT0O
D0OT0O,DB00903
DB01077,D0OT0O
D0OT0O,DB01077
DB01590,D0OT0O
D0OT0O,DB01590
DB04953,D0OT0O
D0OT0O,DB04953
DB00927,D0OT0O
D0OT0O,DB00927
DB08868,D0OT0O
D0OT0O,DB08868
DB01195,D0OT0O
D0OT0O,DB01195
DB00196,D0OT0O
D0OT0O,DB00196
DB01099,D0OT0O
D0OT0O,DB01099
DB00687,D0OT0O
D0OT0O,DB00687
DB00472,D0OT0O
D0OT0O,DB00472
DB00623,D0OT0O
D0OT0O,DB00623
DB00499,D0OT0O
D0OT0O,DB00499
DB00983,D0OT0O
D0OT0O,DB00983
D0OT0O,DB11796
DB11796,D0OT0O
D0OT0O,DB00695
DB00695,D0OT0O
D0OT0O,DB00674
DB00674,D0OT0O
D0OT0O,DB05260
DB05260,D0OT0O
D0OT0O,DB01044
DB01044,D0OT0O
D0OT0O,DB01155
DB01155,D0OT0O
D0OT0O,DB00798
DB00798,D0OT0O
D0OT0O,DB12141
DB12141,D0OT0O
D0OT0O,DB11978
DB11978,D0OT0O
D0OT0O,DB09462
DB09462,D0OT0O
D0OT0O,DB00014
DB00014,D0OT0O
D0OT0O,DB00889
DB00889,D0OT0O
D0OT0O,DB00365
DB00365,D0OT0O
D0OT0O,DB01218
DB01218,D0OT0O
D0OT0O,DB00502
DB00502,D0OT0O
D0OT0O,DB01159
DB01159,D0OT0O
D0OT0O,DB06788
DB06788,D0OT0O
D0OT0O,DB00741
DB00741,D0OT0O
D0OT0O,DB01611
DB01611,D0OT0O
D0OT0O,DB00557
DB00557,D0OT0O
D0OT0O,DB00710
DB00710,D0OT0O
D0OT0O,DB00308
DB00308,D0OT0O
D0OT0O,DB01177
DB01177,D0OT0O
D0OT0O,DB04946
DB04946,D0OT0O
D0OT0O,DB00458
DB00458,D0OT0O
D0OT0O,DB05039
DB05039,D0OT0O
D0OT0O,DB08948
DB08948,D0OT0O
D0OT0O,DB04711
DB04711,D0OT0O
D0OT0O,DB01249
DB01249,D0OT0O
D0OT0O,DB01362
DB01362,D0OT0O
D0OT0O,DB08947
DB08947,D0OT0O
D0OT0O,DB09156
DB09156,D0OT0O
D0OT0O,DB09133
DB09133,D0OT0O
D0OT0O,DB09134
DB09134,D0OT0O
D0OT0O,DB09135
DB09135,D0OT0O
D0OT0O,DB00221
DB00221,D0OT0O
D0OT0O,DB01064
DB01064,D0OT0O
D0OT0O,DB09083
DB09083,D0OT0O
D0OT0O,DB14568
DB14568,D0OT0O
D0OT0O,DB01172
DB01172,D0OT0O
D0OT0O,DB01026
DB01026,D0OT0O
D0OT0O,DB12942
DB12942,D0OT0O
D0OT0O,DB00581
DB00581,D0OT0O
D0OT0O,DB00448
DB00448,D0OT0O
D0OT0O,DB01259
DB01259,D0OT0O
D0OT0O,DB12825
DB12825,D0OT0O
D0OT0O,DB09078
DB09078,D0OT0O
D0OT0O,DB00007
DB00007,D0OT0O
D0OT0O,DB13139
DB13139,D0OT0O
D0OT0O,DB01137
DB01137,D0OT0O
D0OT0O,DB01227
DB01227,D0OT0O
D0OT0O,DB01356
DB01356,D0OT0O
D0OT0O,DB04948
DB04948,D0OT0O
D0OT0O,DB00978
DB00978,D0OT0O
D0OT0O,DB00836
DB00836,D0OT0O
D0OT0O,DB13074
DB13074,D0OT0O
D0OT0O,DB11110
DB11110,D0OT0O
D0OT0O,DB09104
DB09104,D0OT0O
D0OT0O,DB00934
DB00934,D0OT0O
D0OT0O,DB00358
DB00358,D0OT0O
D0OT0O,DB00244
DB00244,D0OT0O
D0OT0O,DB00933
DB00933,D0OT0O
D0OT0O,DB00816
DB00816,D0OT0O
D0OT0O,DB00333
DB00333,D0OT0O
D0OT0O,DB01403
DB01403,D0OT0O
D0OT0O,DB01028
DB01028,D0OT0O
D0OT0O,DB00959
DB00959,D0OT0O
D0OT0O,DB01578
DB01578,D0OT0O
D0OT0O,DB00916
DB00916,D0OT0O
D0OT0O,DB06595
DB06595,D0OT0O
D0OT0O,DB00834
DB00834,D0OT0O
D0OT0O,DB00370
DB00370,D0OT0O
D0OT0O,DB00218
DB00218,D0OT0O
D0OT0O,DB00779
DB00779,D0OT0O
D0OT0O,DB00955
DB00955,D0OT0O
D0OT0O,DB04868
DB04868,D0OT0O
D0OT0O,DB00665
DB00665,D0OT0O
D0OT0O,DB01059
DB01059,D0OT0O
D0OT0O,DB00540
DB00540,D0OT0O
D0OT0O,DB01165
DB01165,D0OT0O
D0OT0O,DB00334
DB00334,D0OT0O
D0OT0O,DB09080
DB09080,D0OT0O
D0OT0O,DB01250
DB01250,D0OT0O
D0OT0O,DB00338
DB00338,D0OT0O
D0OT0O,DB00904
DB00904,D0OT0O
D0OT0O,DB11837
DB11837,D0OT0O
D0OT0O,DB09330
DB09330,D0OT0O
D0OT0O,DB00526
DB00526,D0OT0O
D0OT0O,DB14159
DB14159,D0OT0O
D0OT0O,DB12612
DB12612,D0OT0O
D0OT0O,DB01267
DB01267,D0OT0O
D0OT0O,DB00377
DB00377,D0OT0O
D0OT0O,DB00282
DB00282,D0OT0O
D0OT0O,DB06603
DB06603,D0OT0O
D0OT0O,DB00213
DB00213,D0OT0O
D0OT0O,DB01113
DB01113,D0OT0O
